USER           PID  PPID     VSZ    RSS WCHAN            ADDR S NAME                       
root           865     2       0      0 0                   0 I [kverityd]
root           866     2       0      0 0                   0 I [kverityd]
root           867     2       0      0 0                   0 I [kverityd]
root           868     2       0      0 0                   0 I [ext4-rsv-conver]
root           869     2       0      0 0                   0 I [ext4-rsv-conver]
root           870     2       0      0 0                   0 I [ext4-rsv-conver]
root           871     2       0      0 0                   0 I [ext4-rsv-conver]
root           872     2       0      0 0                   0 I [kverityd]
root           873     2       0      0 0                   0 I [kverityd]
root           874     2       0      0 0                   0 I [kverityd]
root           875     2       0      0 0                   0 I [kverityd]
root           876     2       0      0 0                   0 I [ext4-rsv-conver]
root           877     2       0      0 0                   0 I [ext4-rsv-conver]
root           878     2       0      0 0                   0 I [ext4-rsv-conver]
root           879     2       0      0 0                   0 I [ext4-rsv-conver]
root           880     2       0      0 0                   0 I [ext4-rsv-conver]
root           881     2       0      0 0                   0 I [kverityd]
root           882     2       0      0 0                   0 I [ext4-rsv-conver]
root           883     2       0      0 0                   0 I [kverityd]
root           884     2       0      0 0                   0 I [kverityd]
root           885     2       0      0 0                   0 I [ext4-rsv-conver]
root           886     2       0      0 0                   0 I [ext4-rsv-conver]
root           887     2       0      0 0                   0 I [ext4-rsv-conver]
root           888     2       0      0 0                   0 I [kverityd]
root           889     2       0      0 0                   0 I [ext4-rsv-conver]
root           890     2       0      0 0                   0 I [kverityd]
root           891     2       0      0 0                   0 I [kverityd]
root           892     2       0      0 0                   0 I [kverityd]
root           893     2       0      0 0                   0 I [ext4-rsv-conver]
root           894     2       0      0 0                   0 I [ext4-rsv-conver]
root           895     2       0      0 0                   0 I [ext4-rsv-conver]
root           896     2       0      0 0                   0 I [kverityd]
root           897     2       0      0 0                   0 I [kverityd]
root           898     2       0      0 0                   0 I [kverityd]
root           899     2       0      0 0                   0 I [ext4-rsv-conver]
root           900     2       0      0 0                   0 I [ext4-rsv-conver]
root           901     2       0      0 0                   0 I [ext4-rsv-conver]
system         926     1 2183844   2312 0                   0 S miteelog
root           927     1 2305620   3752 0                   0 S vendor.xiaomi.hardware.mimd@1.0-service
statsd         941     1 2353216   4728 0                   0 S statsd
root           942     1 2568220   7556 0                   0 S netd
root           943     1 6490928 126896 0                   0 S zygote64
root           944     1 1795576  37244 0                   0 S zygote
system         950     1 2179680   3696 0                   0 S android.hidl.allocator@1.0-service
audioserver    951     1 3208900  15324 0                   0 S android.hardware.audio.service.mediatek
bluetooth      952     1 2207428   3768 0                   0 S android.hardware.bluetooth@1.1-service-mediatek
media          953     1 2231652   3980 0                   0 S android.hardware.drm-service.clearkey
media          954     1 2251156   5416 0                   0 S android.hardware.drm-service.widevine
system         955     1 2180672   3784 0                   0 S android.hardware.gatekeeper@1.0-service
system         956     1 2358892   5556 0                   0 S android.hardware.gnss-service.mediatek
system         957     1 2283744   6612 0                   0 S android.hardware.graphics.allocator@4.0-service-mediatek
system         958     1 2726144  10896 0                   0 S android.hardware.graphics.composer@3.1-service
system         959     1 2219936   4940 0                   0 S android.hardware.health-service.example
system         960     1 2292384   3572 0                   0 S android.hardware.identity-service.mitee@4.0
system         961     1 2198952   3620 0                   0 S android.hardware.ir-service.example
mediacodec     962     1 3007764  19240 0                   0 S android.hardware.media.c2@1.2-mediatek-64b
secure_element 963     1 2375496   3964 0                   0 S android.hardware.secure_element@1.2-service-mediatek
system         966     1 2459096   5696 0                   0 S android.hardware.sensors-service.multihal
system         967     1 2161300   4124 0                   0 S android.hardware.thermal@2.0-service.mtk
system         968     1 2224908   3644 0                   0 S android.hardware.usb-aidl-service.mediatekv1.0
root           969     1 2307468   3832 0                   0 S android.hardware.usb.gadget-service.mediatekv1.1
system         970     1 2236660   3640 0                   0 S vtservice_hidl
system         971     1 2342128   3956 0                   0 S lbs_hidl_service
system         972     1 2175960   4196 0                   0 S android.hardware.lights-service.mediatek
system         973     1 2226908   4660 0                   0 S android.hardware.memtrack-service.mediatek
system         974     1 2379424   6912 0                   0 S vendor.mediatek.hardware.mtkpower_applist-service.mediatek
media          975     1 2347944   4488 0                   0 S vendor.dolby.hardware.dms@2.0-service
mediacodec     976     1 2474784   6148 0                   0 S vendor.dolby.media.c2@1.0-service
root           977     1 2424416   8176 0                   0 S vendor.mediatek.hardware.mtkpower@1.0-service
root           980     1 2200080   3792 0                   0 S vendor.mediatek.hardware.nvram@1.1-service
system         984     1 2362888   3680 0                   0 S vendor.mediatek.hardware.nwk_opt@1.0-service
system         985     1 2253896   4412 0                   0 S vendor.qti.sla.service@1.0-service
system         986     1 2287084   3768 0                   0 S vendor.xiaomi.hardware.cld@1.0-service
system         988     1 2518552   6540 0                   0 S vendor.xiaomi.hardware.displayfeature@1.0-service
system         991     1 2228864   4460 0                   0 S vendor.xiaomi.hardware.micharge@1.0-service
system         992     1 2214200   3612 0                   0 S vendor.xiaomi.hardware.misys@1.0-service
system         993     1 2187712   3688 0                   0 S vendor.xiaomi.hardware.misys@2.0-service
system         994     1 2218952   3720 0                   0 S vendor.xiaomi.hardware.misys@3.0-service
root          1000     1 2212212   3680 0                   0 S vendor.xiaomi.hardware.misys@4.0-service
system        1002     1 2181664   3792 0                   0 S vendor.xiaomi.hardware.otrpagent@2.0-service
system        1006     1 2334980   3736 0                   0 S vendor.xiaomi.hardware.secure_element@1.2-service
mediacodec    1007     1 2213096   3748 0                   0 S vendor.xiaomi.hardware.videoservice@1.0-service
system        1008     1 2216432   3820 0                   0 S vendor.xiaomi.hidl.minet@1.0-service
system        1009     1 2186660   3796 0                   0 S vendor.xiaomi.hidl.miwill@1.0-service
nfc           1013     1 2271132   3992 0                   0 S android.hardware.nfc@1.2-service-tms
nfc           1014     1 2163132   4468 0                   0 S vendor.nxp.hardware.nfc@2.0-service
system        1016     1 2251400   4884 0                   0 S vendor.xiaomi.hardware.vibratorfeature.service
system        1017     1 2249812   4172 0                   0 S vendor.xiaomi.hw.touchfeature@1.0-service
audioserver   1029     1 3287096  21816 0                   0 S audioserver
credstore     1032     1 2326404   4220 0                   0 S credstore
gpu_service   1033     1 2216716   5020 0                   0 S gpuservice
system        1034     1 5273964  69164 0                   0 S surfaceflinger
system        1036     1 2321960   4952 0                   0 S ccci_mdinit
radio         1037     1 2230472   4284 0                   0 S ccci_rpcd
root          1059     1 3393768   3652 0                   0 S mi_thermald
system        1085     1 2195940   5216 0                   0 S fpsgo
system        1086     1 2235376   4644 0                   0 S gbe
root          1088     2       0      0 0                   0 I [kdmflush]
root          1167     2       0      0 0                   0 I [kdmflush]
root          1181     2       0      0 0                   0 S [conninfra_cored]
root          1182     2       0      0 0                   0 S [conninfra_cb]
root          1183     2       0      0 0                   0 S [sub_bt_thrd]
root          1185     2       0      0 0                   0 S [sub_fm_thrd]
root          1189     2       0      0 0                   0 S [sub_gps_thrd]
root          1191     2       0      0 0                   0 S [sub_wifi_thrd]
root          1192     2       0      0 0                   0 S [sub_conninfra_t]
system        1195     1 2246984   4372 0                   0 S touch_boost
root          1196     2       0      0 0                   0 I [rx0_worker]
root          1197     2       0      0 0                   0 I [rx1_worker]
root          1198     2       0      0 0                   0 I [rx2_worker]
root          1199     2       0      0 0                   0 I [rx3_worker]
root          1203     2       0      0 0                   0 I [rx4_worker]
root          1204     2       0      0 0                   0 I [rx5_worker]
root          1205     2       0      0 0                   0 I [rx6_worker]
root          1206     2       0      0 0                   0 I [rx7_worker]
root          1207     2       0      0 0                   0 I [rx8_worker]
root          1208     2       0      0 0                   0 I [rx9_worker]
root          1209     2       0      0 0                   0 I [rx10_worker]
root          1210     2       0      0 0                   0 I [rx11_worker]
root          1212     2       0      0 0                   0 I [rx12_worker]
root          1213     2       0      0 0                   0 I [rx13_worker]
root          1214     2       0      0 0                   0 I [rx14_worker]
root          1215     2       0      0 0                   0 I [rx15_worker]
root          1217     2       0      0 0                   0 S [dpmaif_rxq0_pus]
root          1218     2       0      0 0                   0 S [bat_alloc_threa]
root          1220     2       0      0 0                   0 S [skb_alloc_threa]
root          1223     2       0      0 0                   0 S [dpmaif_txq0_don]
root          1224     2       0      0 0                   0 S [dpmaif_txq1_don]
root          1225     2       0      0 0                   0 S [dpmaif_txq2_don]
root          1227     2       0      0 0                   0 S [dpmaif_txq3_don]
root          1253     2       0      0 0                   0 S [jbd2/sdc28-8]
root          1254     2       0      0 0                   0 I [ext4-rsv-conver]
system        1256     1 2158224   2164 0                   0 S bt_dump
system        1259     1 2225808   2128 0                   0 S wifi_dump
shell         1262     1 2320912   5176 0                   0 S adbd
shell         1266     1 2311840   3424 0                   0 S connsyslogger
drm           1267     1 2456372   6340 0                   0 S drmserver64
nobody        1269     1 2186132   7500 0                   0 S traced_probes
nobody        1270     1 2255060   5188 0                   0 S traced
system        1279     1 2485028   5944 0                   0 S android.hardware.neuralnetworks-shim-service-mtk
root          1299     2       0      0 0                   0 I [BTMTK_RX_WQ]
root          1302     2       0      0 0                   0 I [fm_timer_wq]
root          1303     2       0      0 0                   0 I [fm_eint_wq]
root          1313     2       0      0 0                   0 S [gps_kctrld]
root          1315     2       0      0 0                   0 S [irq/187-gps_da0]
root          1317     2       0      0 0                   0 S [irq/188-gps_nd0]
root          1318     2       0      0 0                   0 S [irq/189-gps_mb0]
root          1319     2       0      0 0                   0 S [irq/190-gps_da1]
root          1320     2       0      0 0                   0 S [irq/191-gps_nd1]
root          1321     2       0      0 0                   0 S [irq/192-gps_mb1]
root          1322     2       0      0 0                   0 S [irq/193-gps_dma]
root          1325     2       0      0 0                   0 S [mtk_wland_threa]
root          1340     2       0      0 0                   0 S [wlan_rst_thread]
wifi          1342     1 2197248   2616 0                   0 S wlan_assistant
radio         1344     1 3392120   8684 0                   0 S mtkfusionrild
gps           1346     1 2693732  12296 0                   0 S mnld
shell         1347     1 2348436   3544 0                   0 S lbs_dbg
cameraserver  1348     1 2924168  20380 0                   0 S cameraserver
incidentd     1352     1 2295888   3732 0                   0 S incidentd
root          1353     1 2198088   3360 0                   0 S millet_monitor
root          1354     1 2280008   3496 0                   0 S millet_monitor
root          1356     1 2202184   3420 0                   0 S millet_monitor
system        1357     1 2157832   3100 0                   0 S thermald
system        1378     1 2693312  13068 0                   0 S vtservice
root          1381     1 2268144   7020 0                   0 S installd
mediaex       1382     1 2725856  14540 0                   0 S media.extractor
media         1387     1 2400380  11456 0                   0 S media.metrics
media         1388     1 2878344  22664 0                   0 S mediaserver
root          1394     1 2398120   4536 0                   0 S miuibooster
system        1395     1 2201428   3352 0                   0 S mobile_log_d
shell         1401     1 2215376   3468 0                   0 S netdiag
root          1403     1 2340296   7004 0                   0 S storaged
wifi          1405     1 2236356   5084 0                   0 S wificond
shell         1417     1 2401156   2976 0                   0 S emdlogger
root          1424     1 2241596   3132 0                   0 S fdpp
root          1440     1 2738228  12524 0                   0 S shelld
mediacodec    1442     1   22996    428 0                   0 S media.codec
cameraserver  1451     1 5097072  81464 0                   0 S camerahalserver
system        1453     1 2176620   4336 0                   0 S eara_io_service
system        1459     1 2168916   3376 0                   0 S ipsec_mon
root          1460     1 2314124   2620 0                   0 S minetd
gps           1463     1 3219304   8656 0                   0 S mtk_agpsd
system        1464     1 2480088   6028 0                   0 S vendor.mediatek.hardware.mmlpq@V1-service
system        1465     1 2485056   7948 0                   0 S vendor.mediatek.hardware.pq_aidl-service
mediacodec    1469     1 3214712  16284 0                   0 S media.swcodec
system        1470     1 2307204   4632 0                   0 S gatekeeperd
root          1473     1 2289988   4572 0                   0 S update_engine
system        1478     1 2334080   3772 0                   0 S netdagent
root          1482     1 2200380   3596 0                   0 S vendor.xiaomi.cit.wifi@1.0-service
root          1544     1 2198796   3124 0                   0 S displayfeature
system        1565     1 2178316   3656 0                   0 S vendor.xiaomi.hardware.dtool@1.0-service
system        1571     1 2171700   3888 0                   0 S vendor.xiaomi.sensor.communicate@1.0-service
system        1588     1 2369512   4740 0                   0 S mfp-daemon
system        1598     1 2405776   8616 0                   0 S vendor.xiaomi.sensor.citsensorservice@2.0-service
root          1677     2       0      0 0                   0 S [irq/396-goodix_]
system        1741   943 16077224 464772 0                  0 S system_server
system        1846     1 2251360   3296 0                   0 S bip_ap
wifi          2214     1 2313048   4100 0                   0 S android.hardware.wifi@1.0-service-lazy
root          2222     2       0      0 0                   0 S [irq/92-wlan0]
root          2224     2       0      0 0                   0 S [main_thread]
root          2225     2       0      0 0                   0 S [hif_thread]
root          2226     2       0      0 0                   0 S [rx_thread]
u0_a216       2300   943 8741632 180800 0                   0 S com.miui.miwallpaper
u0_a303       2337   943 37614624 454800 0                  0 S com.openai.chatgpt
network_stack 2366   943 8466028 112568 0                   0 S com.android.networkstack.process
webview_zygote 2388  943 8525364  73880 0                   0 S webview_zygote
radio         2405   943 8121424  97196 0                   0 S com.mediatek.smartratswitch
root          2415   942 2212816   3516 0                   0 S iptables-restore
root          2416   942 2141136   3452 0                   0 S ip6tables-restore
secure_element 2423  943 8086484  91128 0                   0 S com.android.se
finddevice    2427   943 8741328 104472 0                   0 S com.xiaomi.finddevice
radio         2430   943 9793024 147948 0                   0 S com.android.phone
system        2431   943 12103452 430840 0                  0 S com.android.systemui
u0_a170       2433   943 13914080 293716 0                  0 S com.miui.home
u0_a153       2567   943 9884400 303984 0                   0 S com.google.android.gms.persistent
system        2957   943 8825536 157116 0                   0 S com.miui.aod
radio         2992   943 8538852 106228 0                   0 S com.mediatek.ims
root          3089     2       0      0 0                   0 S [f2fs_ckpt-254:7]
root          3090     2       0      0 0                   0 S [f2fs_flush-254:]
system        3106   943 8984692 108924 0                   0 S com.miui.securitycore.remote
root          3133     1 2245300   3908 0                   0 S batterysecret
system        3136     1 2186560   3564 0                   0 S charge_logger
system        3139     1 2279780   3540 0                   0 S batterywarning
system        3144     1 2353900   5072 0                   0 S mcd
root          3145     1 2205272   2952 0                   0 S frs
root          3147     1 2212524   3108 0                   0 S MI_RIC
system        3148     1 2230748   3952 0                   0 S fidoca_mitee
system        3149     1 2182740   4040 0                   0 S mlipayd_mitee@1.1
system        3150     1 2342192   6940 0                   0 S mtd_mitee@1.3
system        3151     1 2186644   3660 0                   0 S soterd
system        3153     1 2239768   3640 0                   0 S tidad_mitee@1.2
system        3155     1 2181472   3732 0                   0 S vsimd_mitee
u0_i9009      3241  2388 321502012 220612 0                 0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a153       3274   943 9921804 285676 0                   0 S com.google.android.gms
u0_a249       3326   943 8306808 133092 0                   0 S com.google.android.ext.services
u0_a140       3343   943 8528712 126644 0                   0 S com.google.android.as
u0_a166       3344   943 8542816 176696 0                   0 S com.google.android.apps.messaging:rcs
system        3371   943 8902368 100264 0                   0 S com.xiaomi.mtb
u999_a153     3381   943 9421252 246228 0                   0 S com.google.android.gms.persistent
system        3382   943 8085064  94992 0                   0 S com.modemdebug
u999_a153     3448   943 9712320 237560 0                   0 S com.google.android.gms
u0_a153       3511   943 8108776 103936 0                   0 S com.google.process.gservices
u0_a166       3534   943 9567596 302088 0                   0 S com.google.android.apps.messaging
u0_a189       3577   943 9469940 265768 0                   0 S com.google.android.inputmethod.latin
u0_a167       3646   943 9508892 148720 0                   0 S com.android.camera
root          3647     1 2255948   4240 0                   0 S gsid
u0_a119       3706   943 8098452 102420 0                   0 S com.android.htmlviewer:remote
u0_a174       3738   943 8454440 136372 0                   0 S com.google.android.apps.wellbeing
u0_a254       3962   943 8275880 114584 0                   0 S com.google.android.permissioncontroller
u0_a173       4041   943 8142900 101524 0                   0 S com.google.android.apps.turbo
u0_a204       4080   943 8594076 140680 0                   0 S com.milink.service
u0_a204       4120   943 8203344 110980 0                   0 S com.milink.runtime
root          4122     1 2300936   5824 0                   0 S tcpdump-vendor
u0_a244       4137   943 9093740 139608 0                   0 S com.google.android.providers.media.module
u0_a176       4183   943 9511832 147904 0                   0 S com.google.android.googlequicksearchbox:interactor
system        4236   943 8485580 114008 0                   0 S com.miui.daemon
nfc           4243   943 8220132 111840 0                   0 S com.android.nfc
u0_a156       4250   943 8434032 103344 0                   0 S com.miui.mishare.connectivity
u0_a77        4259   943 8036272  95980 0                   0 S system
u0_a186       4351   943 8038368  92980 0                   0 S org.ifaa.aidl.manager
u0_a217       4377   943 8085144  92132 0                   0 S com.xiaomi.xmsfkeeper
u0_a207       4400   943 8038348  93088 0                   0 S com.tencent.soter.soterserver
system        4405   943 8085444  94220 0                   0 S com.mediatek.voicecommand
u0_a206       4409   943 8038376  93244 0                   0 S org.mipay.android.manager
system        4446   943 8685872 148260 0                   0 S com.miui.face
u0_a182       4527   943 35950424 251444 0                  0 S com.android.chrome
u0_a78        4634   943 8405232 127768 0                   0 S android.process.acore
u0_a85        4663   943 8032756  97816 0                   0 S com.android.externalstorage
u0_a231       4709   943 8531644 108504 0                   0 S com.lbe.security.miui
system        4725   943 10411336 290784 0                  0 S com.miui.securitycenter.remote
u0_a241       4735   943 8052784 118060 0                   0 S com.google.android.cellbroadcastreceiver
u0_a233       4806   943 8138052 100340 0                   0 S com.android.remoteprovisioner
u0_a153       4991   943 8073896 103452 0                   0 S com.google.process.gapps
u999_a153     5012   943 8073908 104052 0                   0 S com.google.process.gapps
u999_a153     5037   943 8091352 100156 0                   0 S com.google.process.gservices
u0_a176       5240   943 10085368 211412 0                  0 S com.google.android.googlequicksearchbox:search
u0_a220       5259   943 8956872 139076 0                   0 S com.xiaomi.xmsf
u0_a175       5282   943 9887728 298908 0                   0 S com.android.vending
u0_i7         5374 16556 321665108 123144 0                 0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:7
u0_a175       5452   943 9275940 202928 0                   0 S com.android.vending:background
u0_a84        5609   943 8403744 100400 0                   0 S android.process.media
system        5850   943 8609024 137200 0                   0 S com.miui.powerkeeper
u999_a177     6078   943 8104136 109212 0                   0 S com.miui.analytics
u999_a182     6423   943 33597880 136984 0                  0 S com.android.chrome
u0_a153       6899   943 9033680 216644 0                   0 S com.google.android.gms.unstable
u0_a176       8227   943 36144140 263096 0                  0 S com.google.android.googlequicksearchbox:googleapp
finddevice    8512   943 8111400 102028 0                   0 S com.xiaomi.finddevice:securitypush
u0_a188       8526   943 8384328 118036 0                   0 S com.miui.cloudservice
u0_a213       8576   943 8131844 110536 0                   0 S com.xiaomi.simactivate.service
u0_a203       8594   943 8322712 123980 0                   0 S com.xiaomi.account
u0_i9000      9185  2388 321379240 123768 0                 0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
u0_a214       9725   943 8715264 236008 0                   0 S com.google.android.tts
u999_radio    9791   943 8081384  97872 0                   0 S com.android.phone
u0_a81       10033   943 8053472 102404 0                   0 S com.android.providers.calendar
u999_a153    10144   943 8550512 155844 0                   0 S com.google.android.gms.unstable
u0_a191      10207   943 9447356 206140 0                   0 S com.android.deskclock
root         10394     2       0      0 0                   0 I [kworker/1:0-events]
root         11263     2       0      0 0                   0 I [kworker/5:1H-ipi_comm]
root         11541     2       0      0 0                   0 I [fs_suspend_syss]
root         11559     2       0      0 0                   0 I [kworker/u17:5-ufs_clk_gating_0]
root         11828     2       0      0 0                   0 I [kworker/4:2H-events_highpri]
u0_a160      11954   943 35177388 295640 0                  0 S com.mi.globalminusscreen
shell        12180  1262 2296968   4196 unix_stream_data_wait 0 S abb
u0_a446      12523   943 10573880 197896 0                  0 S com.anthropic.claude
root         13104     2       0      0 0                   0 I [kworker/u17:0-fsverity_read_queue]
root         13319     2       0      0 0                   0 I [kworker/7:1H-kverityd]
root         13492     2       0      0 0                   0 I [kworker/6:3H-events_highpri]
root         13541     2       0      0 0                   0 I [kworker/4:3-mm_percpu_wq]
root         13547     2       0      0 0                   0 I [kworker/5:3-events]
root         13594     2       0      0 0                   0 I [kworker/3:0H-kblockd]
root         14200     2       0      0 0                   0 I [kworker/6:5-mm_percpu_wq]
u0_a198      14343   943 8497524 170636 0                   0 S com.miui.screenshot
u0_a154      14505   943 11287132 408688 0                  0 S com.miui.gallery
root         14661     2       0      0 0                   0 I [kworker/u17:6-mali_kbase_csf_sync_upd]
u0_a188      14859   943 8174604 116240 0                   0 S com.miui.cloudservice:galleryproxy
root         14942     2       0      0 0                   0 I [kworker/7:1-events]
root         14966     2       0      0 0                   0 I [kworker/7:2H-events_highpri]
root         14982     2       0      0 0                   0 I [kworker/u16:3-events_unbound]
root         15088     2       0      0 0                   0 D [kworker/0:2+events]
root         15103     2       0      0 0                   0 I [kworker/2:2-events]
root         15109     2       0      0 0                   0 I [kworker/5:0-events]
root         15114     2       0      0 0                   0 I [kworker/4:4-events]
system       15228   943 8333180 131808 0                   0 S com.android.settings
root         15287     2       0      0 0                   0 I [kworker/1:1H-kblockd]
root         15299     2       0      0 0                   0 I [kworker/0:0H-events_highpri]
root         15430     2       0      0 0                   0 I [kworker/u16:15-events_unbound]
root         15991     2       0      0 0                   0 I [kworker/2:0H-kblockd]
root         15992     2       0      0 0                   0 I [kworker/2:1-events]
u0_a313      16011   943 9889416 292068 0                   0 S com.whatsapp
root         16062     2       0      0 0                   0 I [kworker/7:5-events]
root         16373     2       0      0 0                   0 I [kworker/3:0-pm]
u0_a182      16479   943 35871624 164080 0                  0 S com.android.chrome:privileged_process0
root         16548     2       0      0 0                   0 S [mml_drm_done]
u0_a182      16556   943 8788304  75792 0                   0 S com.android.chrome_zygote
u0_i1        16610 16556 321667040 121340 0                 0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:1
u0_a263      16789   943 9826140 179944 0                   0 S com.miui.mediaeditor
u0_i3        16794 16556 321665108 115796 0                 0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:3
root         17168     2       0      0 0                   0 I [kworker/6:1H-kverityd]
root         17249     2       0      0 0                   0 I [kworker/5:0H-kblockd]
u0_a175      17449   943 8838420 168332 0                   0 S com.android.vending:quick_launch
root         17488     2       0      0 0                   0 I [kworker/u17:2-mali_kbase_csf_kcpu_wq_]
root         17489     2       0      0 0                   0 I [kworker/u17:4-mali_kbase_csf_sync_upd]
root         17535     2       0      0 0                   0 I [kworker/1:0H]
root         17633     2       0      0 0                   0 I [kworker/4:1H-events_highpri]
root         17665     2       0      0 0                   0 I [kworker/0:1H-kblockd]
root         17701     2       0      0 0                   0 I [kworker/2:2H]
root         17714     2       0      0 0                   0 I [kworker/3:1-events]
root         17728     2       0      0 0                   0 I [kworker/u17:7-fsverity_read_queue]
root         17745     2       0      0 0                   0 I [kworker/u17:8-fsverity_read_queue]
root         17754     2       0      0 0                   0 I [kworker/1:2-events]
root         17757     2       0      0 0                   0 I [kworker/3:2H]
root         17758     2       0      0 0                   0 I [kworker/6:0-events]
root         17759     2       0      0 0                   0 I [kworker/0:0-mm_percpu_wq]
root         17860     2       0      0 0                   0 R [kworker/u16:0-adb]
root         17920     2       0      0 0                   0 I [kworker/u16:2-adb]
root         17924     2       0      0 0                   0 I [kworker/4:0-events]
root         17940     2       0      0 0                   0 I [kworker/2:0-events]
root         17986     2       0      0 0                   0 I [kworker/5:1]
system       18000   943 8491292 169652 0                   0 S system:ui
root         18044     2       0      0 0                   0 I [kworker/0:1]
shell        18072  1262 2227176   3984 0                   0 R ps
root         25781     2       0      0 0                   0 S [erofs_worker/3]
root         25782     2       0      0 0                   0 S [erofs_worker/7]
u999_system  28321   943 8467204 172668 0                   0 S system:ui
u0_i6        31012 16556 321665108 120760 0                 0 S com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:6
